canonical_product_id,product,canonical_url,source_type,accessed_at,http_status,source_file
learn-quran-tajwid,Learn Quran Tajwid,https://tajwid.learn-quran.co/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://tajwid.learn-quran.co/id/faq/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://tajwid.learn-quran.co/privacy-policy/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://tajwid.learn-quran.co/terms-of-use/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://play.google.com/store/apps/details?id=com.bi.learnquran,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://apps.apple.com/us/app/learn-quran-tajwid/id960134803,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
learn-quran-tajwid,Learn Quran Tajwid,https://apps.apple.com/us/app/learn-quran-tajwid/id960134803?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
al-kisa-kisa-kids,Al-Kisa / Kisa Kids,https://us.alkisafoundation.org/collections/islamic-curriculum,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
al-kisa-kisa-kids,Al-Kisa / Kisa Kids,https://uk.alkisafoundation.org/products/grade-kindergarten-teacher-edition,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
al-kisa-kisa-kids,Al-Kisa / Kisa Kids,https://uk.alkisafoundation.org/products/quran-reading-grade-5,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
hifz-focus,Hifz Focus,https://hifz.iqs.org.in/,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifz-focus,Hifz Focus,https://iqs.org.in/,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
quran-revolution,Quran Revolution,https://easierquran.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
hafiz-okulu,Hafiz Okulu,https://play.google.com/store/apps/details?id=com.hafizolrn,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
preply,Preply,https://preply.com/en/how-it-works,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
preply,Preply,https://help.preply.com/en/articles/6655082-preply-placement-tests-assess-your-language-skills-track-your-progress-and-achieve-your-goals,documentation,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
preply,Preply,https://help.preply.com/en/articles/10385861-lesson-insights,documentation,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
lingopie,LingoPie,https://lingopie.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs
drops,Drops,https://languagedrops.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
drops,Drops,https://languagedrops.com/welcome,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
drops,Drops,https://planblabs.zendesk.com/hc/en-us/articles/360012598660-What-s-the-difference-between-free-and-premium-subscriptions,pricing,2026-09-11,403,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
drops,Drops,https://apps.apple.com/us/app/drops-language-learning-games/id939540371,app_store,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
salahmate,SalahMate,https://apps.apple.com/us/app/salahmate/id6754115719,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
hifzpath,HifzPath,https://hifzpath.app/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifzpath,HifzPath,https://play.google.com/store/apps/details?id=com.hifzpath.app,app_store,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifzpath,HifzPath,https://hifzpath.app/privacy.html,policy,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifzpath,HifzPath,https://hifzpath.app/terms.html,policy,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
quran-widgets-verses-duas,Quran Widgets: Verses & Duas,https://apps.apple.com/us/app/quran-widgets-verses-duas/id6758387571,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
muslim-daily,Muslim Daily,https://apps.apple.com/us/app/muslim-daily-quran-prayer/id6759206519,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
yaqeen-curriculum,Yaqeen Curriculum,https://yaqeeninstitute.org/curriculum,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
yaqeen-curriculum,Yaqeen Curriculum,https://yaqeeninstitute.org/about-us/our-commitment-to-scholarly-rigor,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
